molregno,canonical_smiles,assay_id_count,standard_value_mean,standard_value_std,pchembl_value_mean,pchembl_value_std,OPENADMET_SMILES,OPENADMET_INCHIKEY
2545564,CNC(=O)c1cc(-n2ncc3cc(Nc4ccccc4Cl)cnc32)cs1,1,4000.0,,5.4,,CNC(=O)C1=CC(N2N=CC3=CC(NC4=CC=CC=C4Cl)=CN=C32)=CS1,TUFAYPAXFHVGTH-UHFFFAOYSA-N
2546066,CNc1nc(NC2CCC(C(=O)NCc3ccccc3C(F)(F)F)CC2)nc(N(C)CCN(C)C)n1,1,32000.0,,4.5,,CNC1=NC(NC2CCC(C(=O)NCC3=CC=CC=C3C(F)(F)F)CC2)=NC(N(C)CCN(C)C)=N1,RSMFFJZPANDMJP-UHFFFAOYSA-N
2546337,CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)cc(F)c43)C[C@@H]21,1,1600.0,,5.8,,CCC(NC(=O)C1=CC=C(Cl)C=C1)[C@H]1[C@@H]2C[C@@H](N3C=NC4=CC(F)=CC(F)=C43)C[C@@H]21,AISFDGSJTOZJQL-PXFYCIBDSA-N
2546983,CC1(C)CN(c2cc(C(F)(F)F)cc3cncn23)CC[C@]12NC(=O)NC2=O,1,23000.0,,4.64,,CC1(C)CN(C2=CC(C(F)(F)F)=CC3=CN=CN23)CC[C@]12NC(=O)NC2=O,UBMTZODMRPHSBC-MRXNPFEDSA-N
979003,CO[C@H]1COC(=O)C/C=C\[C@@H](C)COC(=O)[C@H]2CCCN2C(=O)C/C=C\[C@H]1C,1,3162.3,,5.5,,CO[C@H]1COC(=O)C/C=C\[C@@H](C)COC(=O)[C@H]2CCCN2C(=O)C/C=C\[C@H]1C,XWWBVVBSGQSUTO-MYLJYYRWSA-N
978898,CN(C)c1ccc(-c2cc(Nc3ccc(F)cc3)ncn2)cc1,1,63.1,,7.2,,CN(C)C1=CC=C(C2=CC(NC3=CC=C(F)C=C3)=NC=N2)C=C1,ODQQNYDWMAZGAB-UHFFFAOYSA-N
978895,CC(C)NC(=O)N1CCC2(CC1)CCN(C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,1,12589.3,,4.9,,CC(C)NC(=O)N1CCC2(CC1)CCN(C(=O)C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)CC2,NRLMIGRDOXVGJP-UHFFFAOYSA-N
2548506,O=S(=O)(Nc1cccc(F)n1)c1cc(F)c(O[C@H]2CCN(CC(F)(F)F)C[C@@H]2c2ccc(F)c(F)c2)c(F)c1,1,2200.0,,5.66,,O=S(=O)(NC1=CC=CC(F)=N1)C1=CC(F)=C(O[C@H]2CCN(CC(F)(F)F)C[C@@H]2C2=CC=C(F)C(F)=C2)C(F)=C1,ALYSSPGOUMAGSF-QRWLVFNGSA-N
2548571,O=C1C2N=CN3C(NCc4c(F)ccc5c4CCO5)=NC=C(c4cnc(C(F)(F)F)cc4CN1CC(F)F)C23,1,7800.0,,5.11,,O=C1C2N=CN3C(NCC4=C(F)C=CC5=C4CCO5)=NC=C(C4=CN=C(C(F)(F)F)C=C4CN1CC(F)F)C23,VTJYPZHCSHQJME-UHFFFAOYSA-N
2549111,C[C@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,1,1400.0,,5.85,,C[C@H](C(=O)NC1=CC=C(Cl)C=C1)[C@H]1CC[C@@H](C2=CC=NC3=CC=C(F)C=C32)CC1,KRTIYQIPSAGSBP-YESZJQIVSA-N
